艦船ID,艦名,アイテムID,アイテム名,装備ID,装備名,入手日時,海域,海域,セル,難易度,ボス,敵編成,ランク,司令部Lv
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:14:03,2,4,6,なし,-,1793076225,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:16:16,2,4,1,なし,-,350318307,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:17:39,2,4,5,なし,-,1833910272,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:19:02,2,4,6,なし,-,2583979479,B,110
98,荒潮,-1,(なし),-1,(なし),2016/04/12 20:20:33,2,4,19,なし,-,443102588,B,110
33,叢雲,-1,(なし),-1,(なし),2016/04/12 20:22:41,2,4,1,なし,-,216560690,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:24:48,2,4,1,なし,-,216560690,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:26:51,2,4,8,なし,-,2971288258,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:28:14,2,4,14,なし,-,1432940769,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:30:30,2,4,15,なし,-,282034402,B,110
103,千代田,-1,(なし),-1,(なし),2016/04/12 20:32:35,2,4,1,なし,-,350318307,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:34:18,2,4,3,なし,-,285547134,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:35:50,2,4,12,なし,-,3382885661,B,110
63,那智,-1,(なし),-1,(なし),2016/04/12 20:37:03,2,4,16,なし,ボス,466794986,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:39:51,2,4,1,なし,-,3330031737,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:40:58,2,4,3,なし,-,4187071583,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:42:23,2,4,12,なし,-,1988413004,A,110
68,摩耶,-1,(なし),-1,(なし),2016/04/12 20:43:29,2,4,16,なし,ボス,1457174605,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:46:41,2,4,1,なし,-,3330031737,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:48:07,2,4,5,なし,-,1833910272,A,110
19,黒潮,-1,(なし),-1,(なし),2016/04/12 20:49:32,2,4,6,なし,-,3495767758,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:52:16,2,4,19,なし,-,1135901924,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/12 20:53:52,2,4,13,なし,-,1087327781,C,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 11:54:30,4,2,1,なし,-,3529144938,B,110
52,龍田,-1,(なし),-1,(なし),2016/04/13 11:55:40,4,2,7,なし,-,515073024,A,110
70,最上,-1,(なし),-1,(なし),2016/04/13 11:56:59,4,2,13,なし,ボス,3217229487,A,110
65,羽黒,-1,(なし),-1,(なし),2016/04/13 11:59:03,4,2,2,なし,-,511456754,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:00:52,4,2,11,なし,-,4280059846,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:02:12,4,2,8,なし,-,1780038681,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:06:06,4,2,2,なし,-,511456754,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:07:12,4,2,6,なし,-,2416119866,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:08:22,4,2,12,なし,-,1737267311,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:10:20,4,2,8,なし,-,2390221519,A,110
51,天龍,-1,(なし),-1,(なし),2016/04/13 12:12:51,2,4,1,なし,-,216560690,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:15:51,2,4,1,なし,-,350318307,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:17:17,2,4,8,なし,-,2971288258,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:18:28,2,4,10,なし,-,3411792196,A,110
102,千歳,-1,(なし),-1,(なし),2016/04/13 12:19:51,2,4,1,なし,-,216560690,S,110
60,加古,-1,(なし),-1,(なし),2016/04/13 12:21:18,2,4,8,なし,-,2971288258,A,110
55,神通,-1,(なし),-1,(なし),2016/04/13 12:22:36,2,4,14,なし,-,1432940769,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:24:24,2,4,15,なし,-,282034402,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:26:33,2,4,1,なし,-,3330031737,S,110
96,大潮,-1,(なし),-1,(なし),2016/04/13 12:28:15,2,4,5,なし,-,4267767268,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:29:44,2,4,6,なし,-,3495767758,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:30:50,2,4,19,なし,-,443102588,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:31:43,2,4,13,なし,-,3151058305,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:33:35,2,4,17,なし,ボス,668709314,C,110
9,吹雪,-1,(なし),-1,(なし),2016/04/13 12:35:24,2,4,1,なし,-,350318307,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:36:43,2,4,8,なし,-,3017515740,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:37:52,2,4,14,なし,-,1432940769,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 12:38:53,2,4,15,なし,-,678546113,B,110
43,時雨,-1,(なし),-1,(なし),2016/04/13 13:08:02,2,3,1,なし,-,3775494377,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:09:20,2,3,10,なし,-,3378188854,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:10:38,2,3,1,なし,-,1449442088,A,110
96,大潮,-1,(なし),-1,(なし),2016/04/13 13:12:09,2,3,11,なし,ボス,280559734,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:14:05,2,3,1,なし,-,1449442088,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:15:25,2,3,1,なし,-,2647581887,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:16:27,2,3,3,なし,-,3500098331,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:17:29,2,3,9,なし,-,124952316,A,110
12,磯波,-1,(なし),-1,(なし),2016/04/13 13:18:58,2,3,1,なし,-,2647581887,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:20:08,2,3,3,なし,-,1568084535,B,110
44,村雨,-1,(なし),-1,(なし),2016/04/13 13:21:39,2,3,9,なし,-,124952316,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:24:31,6,3,3,なし,-,4199098665,B,110
85,霧島,-1,(なし),-1,(なし),2016/04/13 13:25:36,6,3,5,なし,-,2673301912,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:29:52,6,3,10,なし,ボス,3605673354,C,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:33:04,6,3,3,なし,-,184949473,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:34:59,6,3,3,なし,-,4199098665,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:36:19,6,3,5,なし,-,3864026884,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 13:40:01,6,3,10,なし,ボス,3605673354,C,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 16:39:13,2,3,5,なし,-,4242584104,A,110
67,愛宕,-1,(なし),-1,(なし),2016/04/13 16:40:36,2,3,11,なし,ボス,280559734,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 16:42:12,2,3,5,なし,-,283716643,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 16:44:31,2,3,10,なし,-,3378188854,B,110
29,文月,-1,(なし),-1,(なし),2016/04/13 16:49:20,2,3,1,なし,-,2647581887,A,110
21,長良,-1,(なし),-1,(なし),2016/04/13 16:51:35,2,3,11,なし,ボス,280559734,B,110
46,五月雨,-1,(なし),-1,(なし),2016/04/13 16:53:51,2,3,1,なし,-,1449442088,A,110
100,多摩,-1,(なし),-1,(なし),2016/04/13 16:55:23,2,3,11,なし,ボス,280559734,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 17:00:14,2,3,1,なし,-,1449442088,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 17:01:08,2,3,3,なし,-,1568084535,B,110
41,初霜,-1,(なし),-1,(なし),2016/04/13 17:02:30,2,3,9,なし,-,1254844116,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 17:07:50,2,3,1,なし,-,1449442088,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 17:10:05,2,3,3,なし,-,1568084535,A,110
48,霰,-1,(なし),-1,(なし),2016/04/13 17:14:27,2,3,1,なし,-,1449442088,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 17:58:45,2,3,3,なし,-,3500098331,B,110
55,神通,-1,(なし),-1,(なし),2016/04/13 18:02:18,2,3,1,なし,-,2647581887,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:03:59,2,3,3,なし,-,3500098331,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:13:49,6,3,3,なし,-,4199098665,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:15:24,6,3,5,なし,-,1928037451,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:20:28,6,3,3,なし,-,4199098665,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:21:47,6,3,5,なし,-,1928037451,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:24:50,6,3,3,なし,-,4199098665,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:27:44,2,3,1,なし,-,2647581887,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:29:26,2,3,1,なし,-,2647581887,B,110
18,不知火,-1,(なし),-1,(なし),2016/04/13 18:31:21,2,3,10,なし,-,1274446900,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:32:51,2,3,1,なし,-,2647581887,A,110
23,由良,-1,(なし),-1,(なし),2016/04/13 18:34:18,2,3,10,なし,-,52127808,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:36:14,2,3,5,なし,-,2336176022,B,110
14,敷波,-1,(なし),-1,(なし),2016/04/13 18:37:15,2,3,10,なし,-,52127808,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:39:56,2,3,1,なし,-,1449442088,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:42:21,2,3,10,なし,-,52127808,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:44:12,2,3,1,なし,-,2647581887,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:45:06,2,3,3,なし,-,1568084535,B,110
45,夕立,-1,(なし),-1,(なし),2016/04/13 18:47:02,2,3,1,なし,-,1449442088,A,110
33,叢雲,-1,(なし),-1,(なし),2016/04/13 18:48:21,2,3,3,なし,-,3500098331,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:50:38,2,3,1,なし,-,1449442088,B,110
28,皐月,-1,(なし),-1,(なし),2016/04/13 18:53:16,2,3,10,なし,-,52127808,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:55:37,2,3,5,なし,-,2336176022,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 18:57:01,2,3,11,なし,ボス,280559734,C,110
18,不知火,-1,(なし),-1,(なし),2016/04/13 18:59:01,2,3,5,なし,-,2336176022,A,110
26,扶桑,-1,(なし),-1,(なし),2016/04/13 19:00:46,2,3,11,なし,ボス,767073237,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/13 19:04:29,4,3,14,なし,-,1042325960,S,110
87,日向,-1,(なし),-1,(なし),2016/04/13 19:06:07,4,3,16,なし,-,4188093512,S,110
41,初霜,-1,(なし),-1,(なし),2016/04/14 08:16:52,6,2,2,なし,-,1537701256,S,110
95,朝潮,-1,(なし),-1,(なし),2016/04/14 08:20:32,6,2,10,なし,-,1741605495,A,110
27,山城,-1,(なし),-1,(なし),2016/04/14 08:22:42,6,2,18,なし,ボス,1911381825,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 08:46:46,6,2,2,なし,-,2022100461,S,110
23,由良,-1,(なし),-1,(なし),2016/04/14 08:48:51,6,2,16,なし,-,4255219884,A,110
70,最上,-1,(なし),-1,(なし),2016/04/14 08:51:38,6,2,17,なし,ボス,2712081225,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 10:25:26,4,2,2,なし,-,511456754,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 10:29:46,4,2,1,なし,-,3414836491,D,110
47,涼風,-1,(なし),-1,(なし),2016/04/14 10:31:01,4,2,11,なし,-,848668496,A,110
26,扶桑,-1,(なし),-1,(なし),2016/04/14 10:32:23,4,2,13,なし,ボス,861357545,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 10:34:15,4,2,1,なし,-,3414836491,D,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 10:35:46,4,2,7,なし,-,515073024,B,110
27,山城,-1,(なし),-1,(なし),2016/04/14 10:37:52,4,2,13,なし,ボス,861357545,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 11:29:12,4,2,2,なし,-,963701455,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 11:30:32,4,2,6,なし,-,2416119866,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 11:32:04,4,2,12,なし,-,1260643426,A,110
102,千歳,-1,(なし),-1,(なし),2016/04/14 11:33:26,4,2,13,なし,ボス,3940082763,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 11:36:42,4,2,1,なし,-,3529144938,B,110
2,如月,-1,(なし),-1,(なし),2016/04/14 11:38:09,4,2,11,なし,-,4280059846,A,110
103,千代田,-1,(なし),-1,(なし),2016/04/14 11:40:34,4,2,8,なし,-,4234538105,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:09:41,2,3,5,なし,-,2336176022,A,110
92,隼鷹,-1,(なし),-1,(なし),2016/04/14 12:11:06,2,3,11,なし,ボス,280559734,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:13:04,2,3,1,なし,-,2647581887,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:15:08,2,3,3,なし,-,3500098331,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:18:00,2,3,1,なし,-,1449442088,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:18:59,2,3,3,なし,-,3500098331,B,110
35,響,-1,(なし),-1,(なし),2016/04/14 12:20:15,2,3,9,なし,-,1254844116,A,110
35,響,-1,(なし),-1,(なし),2016/04/14 12:21:49,2,3,1,なし,-,2647581887,B,110
41,初霜,-1,(なし),-1,(なし),2016/04/14 12:22:55,2,3,3,なし,-,1568084535,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:24:33,2,3,9,なし,-,1254844116,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:26:59,2,3,1,なし,-,2647581887,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:27:59,2,3,3,なし,-,1568084535,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:30:58,2,3,5,なし,-,283716643,B,110
2,如月,-1,(なし),-1,(なし),2016/04/14 12:32:03,2,3,10,なし,-,1274446900,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:33:47,2,3,1,なし,-,1449442088,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:34:37,2,3,3,なし,-,3500098331,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:37:03,2,3,5,なし,-,4242584104,C,110
11,深雪,-1,(なし),-1,(なし),2016/04/14 12:38:08,2,3,10,なし,-,1274446900,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:39:59,2,3,1,なし,-,2647581887,B,110
11,深雪,-1,(なし),-1,(なし),2016/04/14 12:41:16,2,3,10,なし,-,3378188854,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 12:43:16,2,3,5,なし,-,2336176022,B,110
74,祥鳳,-1,(なし),-1,(なし),2016/04/14 12:45:15,2,3,11,なし,ボス,767073237,B,110
19,黒潮,-1,(なし),-1,(なし),2016/04/14 12:47:41,2,3,5,なし,-,283716643,A,110
69,鳥海,-1,(なし),-1,(なし),2016/04/14 12:49:14,2,3,11,なし,ボス,280559734,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:11:23,2,3,1,なし,-,2647581887,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:12:17,2,3,3,なし,-,1568084535,B,110
98,荒潮,-1,(なし),-1,(なし),2016/04/14 13:15:36,2,3,5,なし,-,2336176022,A,110
101,木曾,-1,(なし),-1,(なし),2016/04/14 13:16:54,2,3,11,なし,ボス,767073237,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:18:51,2,3,5,なし,-,283716643,A,110
55,神通,-1,(なし),-1,(なし),2016/04/14 13:20:03,2,3,11,なし,ボス,767073237,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:24:19,6,3,3,なし,-,1555977867,B,110
93,朧,-1,(なし),-1,(なし),2016/04/14 13:26:03,6,3,5,なし,-,2673301912,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:29:24,6,3,10,なし,ボス,3605673354,D,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:36:17,4,2,1,なし,-,2535984804,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:38:06,4,2,7,なし,-,515073024,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:39:52,4,2,8,なし,-,2390221519,S,110
61,青葉,-1,(なし),-1,(なし),2016/04/14 13:46:14,4,2,2,なし,-,1609598289,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:47:22,4,2,6,なし,-,2293353456,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:49:05,4,2,12,なし,-,1260643426,B,110
23,由良,-1,(なし),-1,(なし),2016/04/14 13:51:40,4,2,2,なし,-,1609598289,A,110
46,五月雨,-1,(なし),-1,(なし),2016/04/14 13:53:01,4,2,6,なし,-,2416119866,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:54:21,4,2,12,なし,-,1737267311,S,110
17,陽炎,-1,(なし),-1,(なし),2016/04/14 13:55:33,4,2,8,なし,-,4234538105,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 13:59:52,4,2,1,なし,-,2535984804,B,110
68,摩耶,-1,(なし),-1,(なし),2016/04/14 14:01:20,4,2,7,なし,-,843001092,A,110
68,摩耶,-1,(なし),-1,(なし),2016/04/14 14:02:39,4,2,8,なし,-,1780038681,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:05:01,4,2,2,なし,-,1609598289,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:07:04,4,2,6,なし,-,2293353456,B,110
32,初雪,-1,(なし),-1,(なし),2016/04/14 14:08:09,4,2,12,なし,-,1260643426,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:13:27,4,2,2,なし,-,511456754,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:14:54,4,2,6,なし,-,2293353456,B,110
114,阿武隈,-1,(なし),-1,(なし),2016/04/14 14:16:54,4,2,9,なし,ボス,2860819891,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:22:23,4,2,2,なし,-,963701455,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:23:39,4,2,6,なし,-,2293353456,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:24:48,4,2,12,なし,-,3078808685,A,110
79,榛名,-1,(なし),-1,(なし),2016/04/14 14:26:06,4,2,13,なし,ボス,861357545,A,110
32,初雪,-1,(なし),-1,(なし),2016/04/14 14:28:09,4,2,1,なし,-,2535984804,B,110
34,暁,-1,(なし),-1,(なし),2016/04/14 14:29:29,4,2,7,なし,-,515073024,A,110
72,筑摩,-1,(なし),-1,(なし),2016/04/14 14:30:55,4,2,13,なし,ボス,3217229487,A,110
56,那珂,-1,(なし),-1,(なし),2016/04/14 14:44:06,4,4,1,なし,-,3281538535,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:45:20,4,4,4,なし,-,1859389552,S,110
47,涼風,-1,(なし),-1,(なし),2016/04/14 14:47:16,4,4,12,なし,-,3424283673,A,110
27,山城,-1,(なし),-1,(なし),2016/04/14 14:49:47,4,4,10,なし,ボス,3246199964,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:52:59,5,2,1,なし,-,6503171,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 14:54:31,5,2,2,なし,-,3240771033,B,110
132,秋雲,-1,(なし),-1,(なし),2016/04/14 14:56:02,5,2,6,なし,-,1342474612,S,110
70,最上,-1,(なし),-1,(なし),2016/04/14 14:57:56,5,2,14,なし,ボス,2305159030,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 15:01:13,5,2,1,なし,-,648858266,S,110
53,名取,-1,(なし),-1,(なし),2016/04/14 15:02:49,5,2,2,なし,-,3673363067,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 15:04:23,5,2,4,なし,-,310569655,S,110
91,飛龍,-1,(なし),-1,(なし),2016/04/14 15:06:22,5,2,10,なし,ボス,2370655501,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 18:42:43,1,5,1,なし,-,108009795,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 18:44:07,1,5,2,なし,-,2436078450,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 18:46:38,1,5,4,なし,-,3837386849,A,110
30,菊月,-1,(なし),-1,(なし),2016/04/14 18:49:03,1,5,10,なし,ボス,1373742552,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 18:51:33,1,5,1,なし,-,108009795,S,110
32,初雪,-1,(なし),-1,(なし),2016/04/14 18:52:58,1,5,2,なし,-,2436078450,S,110
97,満潮,-1,(なし),-1,(なし),2016/04/14 18:54:49,1,5,4,なし,-,3837386849,S,110
38,初春,-1,(なし),-1,(なし),2016/04/14 18:56:41,1,5,10,なし,ボス,1373742552,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/14 18:58:23,1,5,1,なし,-,108009795,S,110
46,五月雨,-1,(なし),-1,(なし),2016/04/14 18:59:27,1,5,2,なし,-,2436078450,S,110
7,三日月,-1,(なし),-1,(なし),2016/04/14 19:01:17,1,5,4,なし,-,3837386849,S,110
41,初霜,-1,(なし),-1,(なし),2016/04/14 19:03:28,1,5,10,なし,ボス,1373742552,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 11:25:11,6,3,3,なし,-,4199098665,B,110
7,三日月,-1,(なし),-1,(なし),2016/04/15 11:26:37,6,3,5,なし,-,1928037451,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 11:28:58,6,3,3,なし,-,184949473,S,110
64,足柄,-1,(なし),-1,(なし),2016/04/15 11:30:22,6,3,5,なし,-,1928037451,S,110
76,龍驤,-1,(なし),-1,(なし),2016/04/15 11:33:45,6,3,10,なし,ボス,2395644468,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 11:38:07,2,2,4,なし,-,572727137,A,110
101,木曾,-1,(なし),-1,(なし),2016/04/15 16:57:54,2,3,5,なし,-,283716643,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 16:59:43,2,3,10,なし,-,52127808,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 17:02:31,2,3,5,なし,-,4242584104,A,110
21,長良,-1,(なし),-1,(なし),2016/04/15 17:04:10,2,3,11,なし,ボス,4000387821,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 17:06:35,2,3,1,なし,-,1449442088,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 17:08:40,2,3,11,なし,ボス,4000387821,C,110
100,多摩,-1,(なし),-1,(なし),2016/04/15 17:10:23,2,3,5,なし,-,283716643,A,110
59,古鷹,-1,(なし),-1,(なし),2016/04/15 17:11:43,2,3,11,なし,ボス,280559734,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 17:14:29,2,3,1,なし,-,1449442088,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 17:15:22,2,3,3,なし,-,265411232,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 18:04:05,2,3,1,なし,-,3775494377,B,110
35,響,-1,(なし),-1,(なし),2016/04/15 18:05:39,2,3,10,なし,-,52127808,B,110
29,文月,-1,(なし),-1,(なし),2016/04/15 18:07:36,2,3,5,なし,-,4242584104,A,110
101,木曾,-1,(なし),-1,(なし),2016/04/15 18:08:56,2,3,11,なし,ボス,280559734,B,110
14,敷波,-1,(なし),-1,(なし),2016/04/15 18:11:18,2,3,5,なし,-,4242584104,A,110
74,祥鳳,-1,(なし),-1,(なし),2016/04/15 18:12:51,2,3,11,なし,ボス,4000387821,B,110
29,文月,-1,(なし),-1,(なし),2016/04/15 18:16:55,2,3,5,なし,-,283716643,A,110
98,荒潮,-1,(なし),-1,(なし),2016/04/15 18:18:07,2,3,11,なし,ボス,767073237,B,110
101,木曾,-1,(なし),-1,(なし),2016/04/15 18:20:25,4,3,14,なし,-,3146316991,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/15 18:21:52,4,3,16,なし,-,4188093512,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/16 14:03:05,6,3,3,なし,-,1066768261,A,110
99,球磨,-1,(なし),-1,(なし),2016/04/16 14:04:28,6,3,5,なし,-,3885910588,A,110
59,古鷹,-1,(なし),-1,(なし),2016/04/16 14:07:54,6,3,10,なし,ボス,2395644468,B,110
-1,(なし),-1,(なし),-1,(なし),2016/04/16 15:03:39,6,3,3,なし,-,4199098665,B,110
191,伊19,-1,(なし),-1,(なし),2016/04/16 15:05:07,6,3,5,なし,-,1928037451,S,110
-1,(なし),-1,(なし),-1,(なし),2016/04/16 15:11:45,6,3,3,なし,-,184949473,A,110
-1,(なし),-1,(なし),-1,(なし),2016/04/16 15:13:09,6,3,5,なし,-,1928037451,S,110
