日時,燃料,弾薬,鋼材,ボーキ,高速建造材,高速修復材,開発資材,改修資材,司令部Lv,提督Exp
2016/03/01 14:14:50,46733,23642,27611,30449,1466,458,1030,60,109,5808972
2016/03/01 15:07:23,46467,23488,27643,30414,1466,458,1031,60,109,5809352
2016/03/01 16:07:00,46669,24262,28042,30814,1466,458,1033,61,109,5809492
2016/03/01 17:06:49,46925,24454,28227,30814,1466,459,1033,61,109,5809582
2016/03/01 18:07:53,46623,24714,27890,30814,1466,460,1033,61,109,5809622
2016/03/01 19:11:01,46426,25292,28133,30814,1466,462,1033,61,109,5809712
2016/03/01 20:14:56,46675,25490,28309,30814,1466,463,1033,61,109,5809802
2016/03/01 21:00:04,46598,25735,28328,30814,1466,465,1033,61,109,5809842
2016/03/02 14:33:20,42646,24986,24578,26103,1469,475,1015,62,109,5825984
2016/03/02 15:03:50,42496,25471,24938,26433,1469,477,1016,62,109,5826236
2016/03/02 16:02:54,42440,25731,25057,26453,1469,477,1016,62,109,5826276
2016/03/02 17:07:55,42304,26508,25605,26474,1469,479,1016,62,109,5826416
2016/03/02 19:20:38,42584,26672,25883,26518,1469,479,1016,62,109,5826486
2016/03/02 20:02:51,42554,27346,26815,26708,1471,483,1023,62,109,5830296
2016/03/02 21:02:41,41822,26261,27939,26713,1471,484,1024,62,109,5833584
2016/03/03 08:29:26,40472,25081,28472,27432,1473,481,1029,62,109,5838478
2016/03/03 09:35:48,40347,25350,28401,27455,1473,481,1029,62,109,5838518
2016/03/03 10:05:33,40303,25477,28403,27464,1473,482,1029,62,109,5838538
2016/03/03 11:40:21,40484,26020,28879,27496,1473,484,1029,62,109,5838678
2016/03/03 12:00:56,40521,25219,28145,27618,1475,487,1022,60,109,5839348
2016/03/03 13:44:59,40162,24888,28434,28128,1475,492,1025,60,109,5841182
2016/03/03 14:14:59,40378,25464,29033,28128,1475,493,1025,60,109,5841352
2016/03/03 16:11:10,40267,25778,28990,28128,1475,493,1025,60,109,5841392
2016/03/03 17:12:19,40421,26036,29625,28158,1476,494,1027,60,109,5842082
2016/03/03 18:04:38,40371,26187,29614,28158,1476,494,1027,60,109,5842102
2016/03/03 18:19:22,40343,26302,29644,28158,1476,494,1027,60,109,5842122
2016/03/03 19:09:18,36637,24880,25288,27482,1476,481,1027,60,109,5847222
2016/03/03 19:59:09,32174,22848,21020,26373,1476,466,1027,60,109,5862182
2016/03/03 19:59:50,32174,22851,21023,26374,1476,466,1027,60,109,5862182
2016/03/03 20:00:06,32174,22851,21023,26374,1476,466,1027,60,109,5862182
2016/03/03 20:10:51,32118,22792,21032,26377,1476,466,1027,60,109,5862422
2016/03/03 20:12:32,32118,22795,21035,26378,1476,466,1027,60,109,5862422
2016/03/03 20:15:18,32118,22798,21038,26379,1476,466,1027,60,109,5862422
2016/03/03 20:17:56,32090,22901,21071,26380,1476,466,1027,60,109,5862442
2016/03/03 20:31:52,32009,22786,21083,26354,1476,466,1027,60,109,5865057
2016/03/03 20:33:04,31954,22749,21040,26345,1476,466,1027,60,109,5865057
2016/03/03 21:00:16,31873,22672,21290,26494,1476,468,1028,60,109,5865868
2016/03/03 21:24:41,32189,22658,22139,26657,1476,471,1028,60,109,5866987
2016/03/03 21:27:16,32189,22661,22142,26658,1476,471,1028,60,109,5867137
2016/03/04 08:07:03,31223,22124,22169,27391,1479,475,1025,61,109,5878375
2016/03/04 09:19:07,31270,22396,22325,27515,1479,476,1026,61,109,5878395
2016/03/04 10:00:12,31220,22538,22355,27529,1479,476,1026,61,109,5878415
2016/03/04 13:08:48,27959,21653,18289,21226,1479,479,1011,67,109,5881830
2016/03/04 14:01:13,28215,22078,20798,21973,1479,484,1013,73,109,5888400
2016/03/04 14:13:35,27793,21656,20840,21927,1479,484,1014,73,109,5888760
2016/03/04 15:10:15,27715,21763,20809,21976,1479,487,1014,73,109,5888860
2016/03/04 16:10:24,27563,22346,21069,21996,1479,487,1014,73,109,5888950
2016/03/04 17:15:49,27898,22544,21343,22018,1479,487,1014,73,109,5889040
2016/03/04 18:19:52,27915,22707,21399,22039,1479,488,1014,73,109,5889060
2016/03/04 19:46:38,27848,23566,21894,22118,1480,488,1015,73,109,5889200
2016/03/04 20:26:24,28360,23637,22223,22131,1480,488,1015,73,109,5889320
2016/03/04 21:03:26,28304,23776,22242,22144,1480,488,1015,73,109,5889340
2016/03/04 22:04:50,28111,24558,22685,22164,1480,488,1015,73,109,5889480
2016/03/05 11:54:17,22891,17845,15882,20266,1483,494,990,71,109,5890340
2016/03/05 12:20:06,22887,17969,15936,20274,1483,495,990,71,109,5890360
2016/03/05 13:07:03,22855,18539,16409,20290,1483,495,990,71,109,5890460
2016/03/05 14:13:12,23193,18737,16690,20312,1483,495,990,71,109,5890550
2016/03/05 16:15:21,23213,19060,16782,20353,1483,496,990,71,109,5890590
2016/03/05 17:17:21,23657,19905,17692,20553,1483,500,990,71,109,5890730
2016/03/05 18:14:20,23714,20062,17779,20572,1483,501,990,71,109,5890750
2016/03/05 19:02:16,23693,20210,17831,20588,1483,502,990,71,109,5890770
2016/03/05 20:03:48,23986,20778,18418,20659,1484,503,991,71,109,5890940
2016/03/05 21:19:42,23609,20302,18550,20629,1484,504,994,71,109,5892700
2016/03/06 11:36:52,24698,20253,19066,21660,1487,509,988,69,109,5893598
2016/03/06 11:38:32,24670,20353,19096,21660,1487,509,988,69,109,5893618
2016/03/06 11:46:54,24679,20362,19105,21663,1487,509,988,69,109,5893618
2016/03/06 12:05:21,24697,20380,19123,21669,1487,509,988,69,109,5893618
2016/03/06 13:29:18,24997,20919,19750,21697,1487,510,988,69,109,5893758
2016/03/06 14:00:08,24945,21152,19786,21708,1487,511,988,69,109,5893798
2016/03/06 15:00:15,24702,21774,20489,21446,1488,514,988,69,109,5894113
2016/03/06 16:29:23,24945,21487,19586,19945,1488,516,980,69,109,5894493
2016/03/06 17:14:06,24962,21632,19661,19960,1488,517,980,69,109,5894513
2016/03/06 18:05:49,24880,22209,20058,19978,1488,519,980,69,109,5894603
2016/03/06 19:22:45,24718,21908,20394,18618,1488,521,961,54,109,5895463
2016/03/06 20:19:20,24649,22504,20903,18682,1488,523,967,56,109,5899131
2016/03/06 21:05:19,24578,22972,21246,18697,1488,524,967,56,109,5899201
2016/03/06 22:00:24,24938,23061,21495,18716,1488,525,967,56,109,5899271
2016/03/07 08:40:40,25518,24188,22671,19206,1491,530,967,56,110,5900101
2016/03/07 09:07:12,25507,24315,22710,19215,1491,531,967,56,110,5900121
2016/03/07 09:10:41,25510,24318,22713,19216,1491,531,967,56,110,5900121
2016/03/07 09:16:45,25488,24424,22749,19218,1491,532,967,56,110,5900141
2016/03/07 10:08:41,25474,24575,22760,19235,1491,533,967,56,110,5900161
2016/03/07 11:38:49,26143,25322,23638,19266,1491,535,967,56,110,5900401
2016/03/07 11:55:03,26478,25585,23960,19436,1491,539,970,56,110,5900677
2016/03/07 12:00:03,26484,25591,23981,19438,1491,539,970,56,110,5901232
2016/03/07 12:51:05,27312,26530,25037,20640,1492,544,974,57,110,5906167
2016/03/07 12:57:16,27171,26979,25461,20612,1492,544,974,57,110,5906462
2016/03/07 12:58:26,27171,26979,25461,20612,1492,544,974,57,110,5906462
2016/03/07 13:01:01,27132,26950,25424,20578,1492,544,974,57,110,5906462
2016/03/07 13:02:13,27132,26950,25424,20578,1492,544,974,57,110,5906462
2016/03/07 13:03:19,27135,26953,25427,20579,1492,544,974,57,110,5906462
2016/03/07 13:09:38,27105,26915,25433,20576,1492,544,974,57,110,5906537
2016/03/07 14:08:54,27633,27107,25777,20596,1492,544,974,57,110,5906677
2016/03/07 14:31:46,27621,27228,25819,20603,1492,545,974,57,110,5906697
2016/03/07 14:32:18,27621,27228,25819,20603,1492,545,974,57,110,5906697
2016/03/07 15:05:38,27626,27361,25882,20614,1492,545,974,57,110,5909197
2016/03/07 15:19:48,27352,27122,25927,20519,1492,546,974,57,110,5912027
2016/03/07 15:45:56,27265,27572,26255,20528,1492,546,974,57,110,5912097
2016/03/07 15:50:47,27236,27533,26261,20530,1492,546,974,57,110,5912217
2016/03/07 15:51:24,27236,27533,26261,20530,1492,546,974,57,110,5912217
2016/03/07 15:54:17,27239,27536,26264,20531,1492,546,974,57,110,5912217
2016/03/07 16:01:04,27245,27542,26270,20533,1492,546,974,57,110,5914622
2016/03/07 17:07:52,27667,27495,26529,20500,1492,547,974,57,110,5914742
2016/03/07 18:12:43,27678,27661,26571,20522,1492,548,974,57,110,5914762
2016/03/07 18:50:33,27950,28220,26900,20934,1492,548,976,58,110,5914852
2016/03/07 18:51:21,27953,28223,26903,20935,1492,548,976,58,110,5914852
2016/03/07 19:00:47,27694,27835,26912,20843,1492,548,976,58,110,5915137
2016/03/07 19:43:07,22293,21326,20684,18187,1492,549,960,58,110,5915207
2016/03/07 19:58:14,22257,21441,20686,18192,1492,550,960,58,110,5915227
2016/03/07 20:13:04,22272,21456,20701,18197,1492,550,960,58,110,5915227
2016/03/07 20:46:50,22249,21689,20794,18208,1492,551,960,58,110,5915267
2016/03/07 20:48:50,22252,21692,20797,18209,1492,551,960,58,110,5915267
2016/03/07 21:18:09,22282,21722,20827,18219,1492,551,960,58,110,5915267
2016/03/07 21:25:44,22227,21787,20863,18221,1492,552,960,58,110,5915527
2016/03/07 21:27:50,22196,21749,20866,18212,1492,552,960,58,110,5915527
2016/03/08 08:33:34,22840,22462,21828,18849,1493,553,961,58,110,5916277
2016/03/08 08:46:28,22937,22529,21945,18493,1495,557,958,58,110,5916297
2016/03/08 08:51:21,22943,22535,21951,18495,1495,557,958,58,110,5916297
2016/03/08 09:04:42,22955,22547,21963,18499,1495,557,958,58,110,5916297
2016/03/08 09:08:52,22933,22653,21999,18501,1495,558,958,58,110,5916437
2016/03/08 09:37:40,22951,22790,22056,18495,1495,559,959,58,110,5916457
2016/03/08 09:38:48,22954,22793,22059,18496,1495,559,959,58,110,5916457
2016/03/08 10:13:57,22987,22826,22092,18507,1495,559,959,58,110,5916457
2016/03/08 10:17:19,22882,23451,22550,18508,1495,560,959,58,110,5916697
2016/03/08 11:38:02,23417,23487,22944,18565,1495,563,960,58,110,5919282
2016/03/08 12:17:17,23741,23859,23597,18863,1495,564,964,61,110,5921767
2016/03/08 13:01:12,23838,24471,24372,19078,1496,565,967,61,110,5925543
2016/03/08 14:22:30,24440,24875,26058,19305,1497,566,970,61,110,5934845
2016/03/08 15:30:32,24434,25144,26150,19328,1497,567,970,61,110,5934885
2016/03/08 16:04:05,24351,25600,26479,19339,1497,568,970,61,110,5934955
2016/03/08 17:17:13,24900,25804,26852,19363,1497,569,970,61,110,5935095
2016/03/08 18:00:34,24917,25949,26927,19378,1497,569,970,61,110,5935115
2016/03/08 19:00:44,24536,25966,28218,19398,1499,571,973,61,110,5942169
2016/03/08 20:06:23,19064,19106,21595,16420,1499,573,953,61,110,5942309
2016/03/08 21:07:30,19059,19366,21696,16440,1499,574,953,61,110,5942349
2016/03/09 08:13:35,20206,19046,24090,18327,1500,577,964,64,110,5954811
2016/03/09 09:14:33,20210,19336,24182,18377,1500,579,964,64,110,5954851
2016/03/09 10:17:46,20170,19602,24217,18399,1500,579,964,64,110,5954891
2016/03/09 11:45:50,20508,20094,24784,18478,1501,580,965,64,110,5955011
2016/03/09 12:01:59,20742,20299,24839,18463,1502,582,965,64,110,5955051
2016/03/09 13:00:46,21231,20644,26247,18745,1505,585,964,64,110,5956850
2016/03/09 14:04:26,21872,20846,27806,19091,1505,588,964,67,110,5965366
2016/03/09 15:49:34,21665,20594,27824,18851,1505,588,965,67,110,5965846
2016/03/09 16:02:52,15600,14131,21264,15856,1505,588,945,67,110,5965946
2016/03/09 16:27:25,15864,13987,21393,15724,1505,588,945,67,110,5966608
2016/03/09 17:15:55,15802,13992,21442,15135,1505,588,936,64,110,5966784
2016/03/09 17:21:07,15778,13946,21448,15117,1505,588,936,64,110,5966954
2016/03/09 18:05:00,15812,13988,21475,15131,1505,588,936,64,110,5966954
2016/03/09 19:18:51,15890,14482,21808,15091,1505,588,936,64,110,5967316
2016/03/09 21:19:09,16503,14734,22093,15151,1505,588,936,64,110,5967406
2016/03/10 08:45:05,17635,15447,22879,15155,1506,588,936,64,110,5970697
2016/03/10 10:27:07,17876,15749,22944,15209,1506,588,936,64,110,5970737
2016/03/10 11:00:02,18421,16337,23525,15340,1506,588,937,64,110,5970877
2016/03/10 15:39:59,19520,17271,24427,15473,1506,588,937,64,110,5971107
2016/03/10 16:14:21,19688,17504,24416,15504,1506,588,937,64,110,5971147
2016/03/10 17:31:25,20253,17867,25059,15560,1506,590,937,64,110,5971297
2016/03/10 18:01:13,20564,18051,25183,15230,1508,593,935,64,110,5971497
2016/03/10 18:23:34,20280,17680,25204,15162,1508,593,937,64,110,5974807
2016/03/10 19:01:21,20585,17832,25493,15550,1509,596,939,64,110,5975087
2016/03/10 20:50:13,21217,18715,26015,15806,1509,597,940,64,110,5975277
2016/03/10 21:19:37,21416,18945,26065,15836,1509,597,940,64,110,5975317
2016/03/10 22:05:40,21259,19612,26393,15851,1509,597,940,64,110,5975437
2016/03/11 09:31:14,22493,19658,27420,16355,1510,597,940,64,110,5978677
2016/03/11 18:06:48,23009,20174,27936,16527,1510,597,940,64,110,5978677
2016/03/11 18:09:55,23574,20244,28481,17218,1510,597,941,64,110,5978937
2016/03/11 18:45:21,17413,12784,21594,13720,1512,600,919,64,110,5979557
2016/03/11 19:15:11,17415,12914,21654,13730,1512,601,919,64,110,5979577
2016/03/11 20:11:57,17414,13201,21737,13779,1512,604,919,64,110,5979617
2016/03/11 21:03:01,17941,13877,21848,13796,1512,604,919,64,110,5979747
2016/03/11 22:06:27,17981,14634,22581,13967,1512,604,919,64,110,5979877
2016/03/11 23:01:34,18061,15001,22637,14015,1513,607,922,64,110,5980705
2016/03/12 13:45:18,19644,16417,24633,14590,1517,615,924,64,110,5982432
2016/03/12 14:03:52,19634,16535,24681,14596,1517,616,924,64,110,5982452
2016/03/12 14:06:14,19635,16538,24680,14597,1517,616,924,64,110,5982452
2016/03/12 14:28:24,19293,16224,24731,14354,1517,616,925,64,110,5982752
2016/03/12 14:53:54,19315,16251,24748,14363,1517,616,925,64,110,5982752
2016/03/12 14:58:57,19283,16354,24766,14364,1517,617,925,64,110,5982772
2016/03/12 15:06:09,19292,16363,24775,14367,1517,617,925,64,110,5982772
2016/03/12 16:26:01,19952,17896,25400,14393,1517,623,927,64,110,5982952
2016/03/12 17:19:05,20057,18450,25734,14561,1517,624,927,64,110,5982992
2016/03/12 18:07:54,20091,18498,25755,14577,1517,624,927,64,110,5982992
2016/03/12 19:09:25,20528,19819,27873,14528,1517,627,932,67,110,5987681
2016/03/12 20:08:53,20483,20079,27905,14548,1517,628,932,67,110,5987721
2016/03/12 21:08:20,20870,20700,27931,14567,1517,630,932,67,110,5987851
2016/03/13 11:50:59,15939,14850,22163,11888,1520,635,909,67,110,5990322
2016/03/13 12:02:44,16266,15734,22522,11921,1520,637,909,67,110,5990512
2016/03/13 13:05:31,16489,15997,22587,11962,1520,637,909,67,110,5990552
2016/03/13 13:50:36,16525,16042,22615,11977,1520,637,909,67,110,5990712
2016/03/13 14:06:02,16559,16012,22683,12033,1520,638,911,67,110,5990840
2016/03/13 15:35:33,16947,16869,22937,12132,1521,638,912,67,110,5990975
2016/03/13 16:04:56,17137,17099,22970,12162,1521,638,912,67,110,5991015
2016/03/13 17:04:31,17593,17510,23000,12182,1521,638,912,67,110,5991105
2016/03/13 18:00:24,17564,17939,23619,12271,1521,638,913,67,110,5991475
2016/03/13 19:22:41,18398,18620,24098,12728,1521,641,915,67,110,5992861
2016/03/13 20:05:47,18443,18665,24143,12743,1521,641,915,67,110,5992861
2016/03/14 08:38:56,20054,20392,25272,13764,1521,642,916,67,110,5993484
2016/03/14 09:14:48,19783,19898,25316,13631,1522,642,916,67,110,5993904
2016/03/14 10:06:11,20003,20149,25387,13668,1522,642,916,67,110,5993944
2016/03/14 11:00:23,20535,21113,25840,13706,1522,642,916,67,110,5994129
2016/03/14 12:02:45,20807,21238,26143,13886,1522,646,919,67,110,5995265
2016/03/14 13:02:53,21206,22013,26442,14607,1523,646,923,67,110,5999705
2016/03/14 13:40:24,21365,22046,26802,14519,1523,648,923,68,110,6000990
2016/03/14 14:47:46,21440,22132,26856,14527,1523,648,923,68,110,6001375
2016/03/14 15:13:46,21672,22372,26797,14535,1523,648,923,68,110,6001420
2016/03/14 16:19:33,22006,22938,27084,14727,1523,648,923,68,110,6001460
2016/03/14 17:02:16,22132,23674,27543,14761,1523,648,923,68,110,6001600
2016/03/14 18:13:17,22594,24097,27574,14785,1523,648,923,68,110,6001690
2016/03/14 19:17:42,22772,24360,27551,14826,1523,648,923,68,110,6001730
2016/03/14 20:07:29,23163,25131,27890,14863,1523,648,923,68,110,6001865
2016/03/14 21:18:31,22904,24778,27962,14737,1523,648,924,68,110,6002145
2016/03/15 08:36:06,18472,19188,22415,12089,1525,651,901,68,110,6002705
2016/03/15 09:38:20,18655,19197,22645,11944,1526,651,902,68,110,6002945
2016/03/15 10:17:43,18955,19495,22641,11987,1526,653,902,68,110,6002990
2016/03/15 11:55:03,19431,20598,23506,12340,1526,653,905,68,110,6003080
2016/03/15 12:00:43,20122,21195,23552,12372,1528,654,906,68,110,6003210
2016/03/15 12:14:45,20390,21398,23932,12160,1530,656,904,68,110,6003210
2016/03/15 12:15:43,20393,21401,23935,12161,1530,656,904,68,110,6003210
2016/03/15 12:19:34,20420,21421,23938,12162,1530,656,905,68,110,6003330
2016/03/15 12:43:48,20412,21291,24194,12195,1530,658,907,68,110,6008320
2016/03/15 13:09:03,20439,21318,24221,12204,1530,658,907,68,110,6008320
2016/03/15 14:18:03,20820,21968,24519,12612,1530,658,909,69,110,6010910
2016/03/15 15:53:59,21483,22793,24896,12814,1530,658,909,69,110,6010995
2016/03/15 16:09:10,21418,23112,25181,12819,1530,658,909,69,110,6011205
2016/03/15 17:33:33,21834,23493,25208,12692,1530,658,909,69,110,6011338
2016/03/15 18:10:54,21621,23277,25226,12624,1530,658,910,69,110,6011506
2016/03/15 18:30:33,21881,23549,25467,12731,1530,658,911,69,110,6011861
2016/03/15 18:33:24,21884,23552,25470,12732,1530,658,911,69,110,6011861
2016/03/15 18:39:01,21823,23527,25397,12729,1530,658,911,69,110,6011861
2016/03/15 19:01:14,21667,23712,25688,12706,1530,658,911,69,110,6012211
2016/03/15 21:09:12,22159,24270,25694,12769,1530,658,911,69,110,6012296
2016/03/15 22:09:36,22380,24677,26436,12809,1530,658,911,69,110,6016731
2016/03/15 23:00:27,22553,24928,26414,12846,1530,658,911,69,110,6016771
2016/03/16 08:03:53,23023,25471,26817,13027,1530,658,911,69,110,6016771
2016/03/16 08:06:34,23026,25474,26820,13028,1530,658,911,69,110,6016771
2016/03/16 12:02:31,23652,25660,27383,13696,1530,658,911,69,110,6017031
2016/03/16 13:02:40,24267,26695,27699,13836,1530,658,912,69,110,6017271
2016/03/16 14:00:16,18481,19465,21183,10471,1533,662,894,70,110,6022931
2016/03/16 15:11:57,18655,20052,22005,10515,1534,664,899,73,110,6023396
2016/03/16 16:56:57,18833,20357,21949,10570,1534,664,899,73,110,6023436
2016/03/16 17:00:37,19273,20789,21972,10591,1534,664,899,73,110,6023521
2016/03/16 18:15:02,19512,20910,22572,10766,1534,665,901,73,110,6025545
2016/03/16 19:00:47,19421,21044,23346,10801,1534,665,901,73,110,6034639
2016/03/16 20:00:04,20218,21956,23705,10991,1534,665,901,73,110,6034769
2016/03/16 21:00:30,20179,22320,23994,11011,1534,665,901,73,110,6034819
2016/03/17 11:00:41,21936,23748,25174,12016,1534,665,902,73,110,6035204
2016/03/17 11:51:19,22327,24562,25457,12083,1534,667,902,73,110,6035339
2016/03/17 13:04:07,22334,24502,25529,12027,1534,667,902,73,110,6035399
2016/03/17 13:13:24,22431,24447,25608,12005,1535,667,902,73,110,6035539
2016/03/17 14:00:40,23144,25298,26679,11636,1540,671,904,73,110,6039744
2016/03/17 15:50:20,23173,25291,26852,11592,1540,673,905,73,110,6040059
2016/03/17 16:03:37,23456,25535,26867,11597,1540,673,905,73,110,6040104
2016/03/17 19:49:35,23920,26754,27817,11842,1540,673,905,73,110,6040244
2016/03/17 20:02:34,24675,27774,28642,12016,1540,674,907,73,110,6042400
2016/03/17 20:36:16,19265,20295,22261,9643,1540,675,890,73,110,6046500
2016/03/18 10:45:05,19202,21323,22718,10537,1540,675,892,75,110,6058165
2016/03/18 11:33:58,19593,21323,23004,11143,1540,675,892,75,110,6058425
2016/03/18 12:14:13,19618,21362,23017,11156,1540,675,892,75,110,6058425
2016/03/18 12:42:44,19690,21098,23206,10658,1543,678,889,75,110,6058660
2016/03/18 12:44:26,19690,21098,23206,10658,1543,678,889,75,110,6058660
2016/03/18 13:05:51,20348,21139,23880,10821,1543,680,895,75,110,6060264
2016/03/18 16:13:09,20491,21751,24541,10758,1543,680,899,75,110,6064327
2016/03/18 18:20:47,20694,22366,24686,10791,1543,682,900,75,110,6064737
2016/03/18 19:05:24,21200,22887,24756,10875,1544,682,901,75,110,6064822
2016/03/18 21:06:38,21352,23514,25057,10936,1544,682,901,75,110,6064912
2016/03/19 13:31:11,23392,25479,26875,12054,1547,684,904,75,110,6069944
2016/03/19 14:00:07,23757,26148,27617,12499,1549,687,907,75,110,6073415
2016/03/19 14:52:02,18101,18439,21409,9711,1552,692,889,75,110,6075459
2016/03/19 15:00:03,18173,18413,21473,9394,1553,693,884,75,110,6075534
2016/03/19 16:00:14,17967,17327,21832,9154,1553,694,884,78,110,6081392
2016/03/19 17:07:04,17625,17361,22097,9141,1553,694,888,78,110,6085990
2016/03/19 18:14:33,17764,17493,22030,9098,1553,694,888,78,110,6086691
2016/03/19 19:04:55,17928,17744,21993,9135,1553,694,888,78,110,6086731
